# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	6880
#@/user_id	ISuthRain
zhen de lao liu 	真的老六	c=2 d=1.25552 t=6880
zhen de ma 	真的嗎	c=1 d=0.946485 t=6880
zhen dui 	針對	c=0 d=0.00746459 t=6880
zhen dui wo 	針對我	c=1 d=0.07502 t=6880
zhen jia 	真假	c=2 d=0.967387 t=6880
zhen shi 	真實	c=4 d=0.83621 t=6880
zhen shi 	真是	c=4 d=0.615697 t=6880
zhen xiang 	真想	c=0 d=0.0229925 t=6880
zhen xiang na tian 	真想那天	c=1 d=0.231078 t=6880
zhen yao 	真要	c=1 d=0.305746 t=6880
zhen zheng 	真正	c=3 d=0.980199 t=6880
zheng 	正	c=2 d=0.145341 t=6880
zheng ba 	爭霸	c=1 d=0.0564161 t=6880
zheng chang 	正常	c=1 d=0.20089 t=6880
zheng dian 	正點	c=3 d=0.377192 t=6880
zheng fang 	正方	c=1 d=0.25284 t=6880
zheng fang xing 	正方形	c=1 d=0.254107 t=6880
zheng ge 	整個	c=4 d=0.13999 t=6880
zheng jing 	正經	c=1 d=0.0110536 t=6880
zheng li hao 	整理好	c=1 d=0.222017 t=6880
zheng shi 	正事	c=1 d=0.0415857 t=6880
zheng ti 	整體	c=2 d=0.609571 t=6880
zheng zai 	正在	c=1 d=0.00162866 t=6880
zheng zhong ji 	鄭中基	c=1 d=0.310367 t=6880
zhi 	之	c=3 d=1.97531 t=6880
zhi 	只	c=12 d=2.24414 t=6880
zhi 	致	c=1 d=0.090718 t=6880
zhi 	製	c=1 d=0.546074 t=6880
zhi bo 	直播	c=2 d=0.945123 t=6880
zhi chi 	支持	c=10 d=1.19693 t=6880
zhi dao 	指導	c=2 d=0.266724 t=6880
zhi dao 	知道	c=13 d=1.33007 t=6880
zhi dao zhi dao 	指導指導	c=1 d=0.00151098 t=6880
zhi di 	之敵	c=0 d=0.0995012 t=6880
zhi hou 	之後	c=2 d=0.767738 t=6880
zhi jie 	直接	c=17 d=1.28537 t=6880
zhi lei 	之類	c=6 d=0.740015 t=6880
zhi ming du 	知名度	c=1 d=0.0916297 t=6880
zhi nan 	指南	c=1 d=0.400517 t=6880
zhi neng 	只能	c=2 d=0.0875977 t=6880
zhi qian 	之前	c=13 d=1.20009 t=6880
zhi qian 	值錢	c=1 d=0.509156 t=6880
zhi shao 	至少	c=4 d=0.87151 t=6880
zhi shi 	只是	c=6 d=1.02629 t=6880
zhi shi he 	只適合	c=1 d=0.0518189 t=6880
zhi xing 	執行	c=2 d=1.17596 t=6880
zhi xu 	只需	c=1 d=0.0020396 t=6880
zhi yao 	只要	c=5 d=1.067 t=6880
zhi yi 	之一	c=1 d=0.778801 t=6880
zhi yi 	質疑	c=1 d=0.900325 t=6880
zhi you 	只有	c=3 d=1.05445 t=6880
zhi yuan 	之源	c=1 d=0.995012 t=6880
zhi zai 	只在	c=1 d=0.060205 t=6880
zhi zhe 	指着	c=2 d=0.737123 t=6880
zhi zhu xia 	蜘蛛俠	c=1 d=0.285076 t=6880
zhi zhui qiu 	只追求	c=1 d=0.229925 t=6880
zhi zuo 	製作	c=2 d=0.235935 t=6880
zhong 	中	c=5 d=1.05353 t=6880
zhong 	種	c=6 d=1.45251 t=6880
zhong 	鍾	c=1 d=0.151829 t=6880
zhong dian 	重點	c=2 d=0.525109 t=6880
zhong duan 	終端	c=4 d=0.341298 t=6880
zhong fu 	重複	c=2 d=0.628135 t=6880
zhong guo 	中國	c=4 d=1.00611 t=6880
zhong guo ba 	中國吧	c=1 d=0.357007 t=6880
zhong hua 	中華	c=1 d=0.0558548 t=6880
zhong jiu 	終究	c=1 d=0.985112 t=6880
zhong ju 	中舉	c=1 d=0.256661 t=6880
zhong wen 	中文	c=22 d=4.11702 t=6880
zhong xin 	重新	c=2 d=0.460704 t=6880
zhong yao 	重要	c=1 d=0.0389686 t=6880
zhong ying 	鍾英	c=0 d=0.00547488 t=6880
zhong ying ze 	鍾英澤	c=1 d=0.0550232 t=6880
zhou jie lun 	周杰倫	c=2 d=0.249237 t=6880
zhou kan 	週刊	c=1 d=0.202909 t=6880
zhou wu 	週五	c=0 d=0.0588605 t=6880
zhou xing chi 	周星馳	c=0 d=0.0927743 t=6880
zhou xing chi hai 	周星馳還	c=1 d=0.932394 t=6880
zhu 	主	c=2 d=0.0481465 t=6880
zhu 	住	c=3 d=0.935505 t=6880
zhu 	豬	c=1 d=0.402524 t=6880
zhu ce 	註冊	c=1 d=0.348192 t=6880
zhu ce biao 	註冊表	c=2 d=0.35255 t=6880
zhu da 	豬大	c=2 d=1.26774 t=6880
zhu dao 	主導	c=1 d=0.324652 t=6880
zhu hai 	珠海	c=1 d=0.123687 t=6880
zhu rou 	豬肉	c=1 d=0.99005 t=6880
zhu shi 	註釋	c=10 d=2.16492 t=6880
zhu ti 	主題	c=7 d=1.03569 t=6880
zhu wang 	主網	c=5 d=0.99005 t=6880
zhu yao 	主要	c=3 d=0.65377 t=6880
zhu ye 	主頁	c=2 d=1.88872 t=6880
zhu yi 	注意	c=2 d=0.871181 t=6880
zhuan 	轉	c=3 d=0.459977 t=6880
zhuan huan 	轉換	c=3 d=1.25644 t=6880
zhuan ye 	專業	c=1 d=0.00343067 t=6880
zhuan zhang 	轉賬	c=1 d=0.0200405 t=6880
zhuan zheng 	轉正	c=2 d=0.114024 t=6880
zhuang 	裝	c=2 d=0.246794 t=6880
zhuang dao 	撞到	c=1 d=0.715338 t=6880
zhuang tai 	狀態	c=3 d=0.599453 t=6880
zhun bei 	準備	c=3 d=2.32309 t=6880
zhun que 	準確	c=1 d=0.83527 t=6880
zi 	子	c=2 d=0.0497871 t=6880
zi 	梓	c=3 d=0.0504622 t=6880
zi ben 	資本	c=1 d=0.647265 t=6880
zi ben jia 	資本家	c=1 d=0.442639 t=6880
zi chuan 	自傳	c=1 d=0.410656 t=6880
zi dian 	字典	c=2 d=1.99005 t=6880
zi ding yi 	自定義	c=3 d=0.398519 t=6880
zi dong 	自動	c=6 d=1.12071 t=6880
zi fu 	字符	c=2 d=0.943098 t=6880
zi fu chuan 	字符串	c=2 d=0.923116 t=6880
zi ji 	自己	c=23 d=0.951034 t=6880
zi ji de 	自己的	c=1 d=0.0325493 t=6880
zi ji xie 	自己寫	c=1 d=0.090718 t=6880
zi ji yi bi 	自己一筆	c=1 d=0.0176857 t=6880
zi jian 	自建	c=5 d=1.0514 t=6880
zi jue 	自覺	c=1 d=0.244143 t=6880
zi long 	子龍	c=1 d=0.305746 t=6880
zi mu 	字母	c=1 d=0.167797 t=6880
zi ran 	自然	c=2 d=0.338121 t=6880
zi shen 	自身	c=1 d=0.0769192 t=6880
zi shi zhi zhong 	自始至終	c=1 d=0.0209629 t=6880
zi ti 	字體	c=16 d=3.75771 t=6880
zi you 	自由	c=1 d=0.174645 t=6880
zong 	總	c=1 d=0.442639 t=6880
zong gan jiao 	總感覺	c=1 d=0.0448245 t=6880
zou 	走	c=1 d=0.292293 t=6880
zu 	卒	c=1 d=0.0134335 t=6880
zu 	租	c=1 d=0.0168231 t=6880
zu sang 	沮喪	c=1 d=0.00442715 t=6880
zui 	最	c=1 d=0.0833256 t=6880
zui da 	最大	c=1 d=0.037068 t=6880
zui di 	最低	c=1 d=0.70822 t=6880
zui duo 	最多	c=1 d=0.031117 t=6880
zui hao 	最好	c=1 d=0.951229 t=6880
zui hou 	最後	c=5 d=0.664287 t=6880
zui jin 	最近	c=3 d=0.955776 t=6880
zui wei da 	最偉大	c=1 d=0.0096577 t=6880
zui xin 	最新	c=1 d=0.0173355 t=6880
zui zuo bian 	最左邊	c=1 d=0.57695 t=6880
zun xun 	遵循	c=2 d=0.0475137 t=6880
zuo 	做	c=15 d=2.19167 t=6880
zuo bu chu lai 	做不出來	c=1 d=0.00484407 t=6880
zuo cai 	做菜	c=1 d=0.079659 t=6880
zuo chu lai 	做出來	c=2 d=0.499074 t=6880
zuo cuo 	做錯	c=1 d=0.416862 t=6880
zuo dao 	做到	c=4 d=0.942889 t=6880
zuo de 	做的	c=3 d=0.202131 t=6880
zuo hao 	做好	c=1 d=0.873716 t=6880
zuo le 	做了	c=1 d=0.00494193 t=6880
zuo na ge 	做那個	c=1 d=0.0422141 t=6880
zuo qi 	做起	c=1 d=0.12938 t=6880
zuo shen 	作甚	c=1 d=0.0497871 t=6880
zuo shen me 	做什麼	c=1 d=0.0617291 t=6880
zuo tian 	昨天	c=4 d=1.45228 t=6880
zuo wei 	作爲	c=1 d=0.0471227 t=6880
zuo xie shen me 	做些什麼	c=1 d=0.729789 t=6880
zuo yong 	作用	c=1 d=0.416862 t=6880
